,zip_code,agi_range,return_count,exemption_count,dependent_count,agi_amt,salary_wages_count,salary_wages_amt,taxable_interest_count,taxable_interest_amt,ordinary_dividends_count,ordinary_dividends_amt,business_income_count,business_income_amt,farm_income_count,net_capital_gain_count,net_capital_gain_amt,taxable_IRA_dist_count,taxable_IRA_dist_amt,pension_income_count,pension_income_amt,unemployment_count,unemployment_amt,social_security_count,social_security_amt,item_deduc_count,item_deduc_amt,charitable_contribution_count,charitable_contribution_amt,mortgage_int_count,mortgage_int_amt,property_tax_count,property_tax_amt,state_local_income_tax_count,state_local_income_tax_amt,state_local_sales_tax_count,state_local_sales_tax_amt,taxable_income_count,taxable_income_amt,tot_tax_credit_count,tot_tax_credit_amt,earned_income_credit_count,earned_income_credit_amt,excess_eaned_income_credit_count,excess_eaned_income_credit_amt,tax_liability_count,tax_liability_amt,balance_due_count,balance_due_amt,refund_count,refund_amt,paid_prep_count,year,agi_amt_avg,salary_avg,mortgage_amt_avg,prop_tax_avg,taxable_income_avg,earned_income_credit_avg,excess_eaned_income_credit_avg
2302,37871,"$100,000 under $200,000",203,580,193,26024,188,19544,141,246,75,420,49,1081,24,68,212,40,933,69,2280,0,0,44,873,136,3689,121,1394,110,1197,132,269,0,0,121,364,203,20177,105,140,0,0,0,0,203,3557,58,398,152,656,130,2011,128.197044334975,103.957446808511,10.8818181818182,2.03787878787879,99.3940886699507,NA,NA
2303,37871,"$200,000 or more",25,82,34,10262,25,7877,22,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8901,0,0,0,0,0,0,25,2445,0,0,0,0,20,2011,410.48,315.08,NA,NA,356.04,NA,NA
2304,37872,Total,749,1706,592,26987,598,21473,213,107,37,42,157,960,48,31,-16,38,226,151,2833,95,519,86,769,97,1828,66,404,67,511,80,151,0,0,86,153,503,14646,226,235,230,553,205,465,527,1993,82,121,646,1841,467,2011,36.0307076101469,35.9080267558528,7.62686567164179,1.8875,29.117296222664,2.40434782608696,2.26829268292683
2305,37872,"$1 under $25,000",369,725,260,4868,258,3248,73,63,0,0,93,685,0,0,0,0,0,61,664,52,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,783,36,13,176,451,164,378,185,168,21,21,331,796,231,2011,13.1924119241192,12.5891472868217,NA,NA,5.75735294117647,2.5625,2.30487804878049
2306,37872,"$25,000 under $50,000",178,425,147,6399,152,5124,48,14,0,0,30,232,0,31,-16,0,0,32,613,43,162,51,233,32,564,37,147,0,0,24,56,0,0,28,36,165,2942,77,67,54,102,41,87,141,324,20,31,156,499,104,2011,35.9494382022472,33.7105263157895,NA,2.33333333333333,17.830303030303,1.88888888888889,2.1219512195122
2307,37872,"$50,000 under $75,000",110,292,99,6621,102,5577,39,10,37,42,34,43,48,0,0,38,226,30,655,0,0,35,536,30,531,0,0,37,264,25,30,0,0,26,50,110,4154,63,83,0,0,0,0,109,496,21,22,89,255,72,2011,60.1909090909091,54.6764705882353,7.13513513513514,1.2,37.7636363636364,NA,NA
2308,37872,"$75,000 under $100,000",59,178,64,5239,57,4755,25,7,0,0,0,0,0,0,0,0,0,28,901,0,0,0,0,35,733,29,257,30,247,31,65,0,0,32,67,59,3765,50,72,0,0,0,0,59,499,20,47,49,189,37,2011,88.7966101694915,83.4210526315789,8.23333333333333,2.09677419354839,63.8135593220339,NA,NA
2309,37872,"$100,000 under $200,000",33,86,22,3860,29,2769,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3002,0,0,0,0,0,0,33,506,0,0,21,102,23,2011,116.969696969697,95.4827586206897,NA,NA,90.969696969697,NA,NA
2310,37872,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
2311,37873,Total,1671,3530,1098,60283,1389,46980,620,493,116,196,238,1680,163,168,119,156,1944,393,5883,153,706,240,2005,195,3519,134,478,152,1322,169,275,0,0,161,303,1185,33400,492,460,415,974,367,849,1160,4596,166,405,1461,3907,1000,2011,36.0760023937762,33.8228941684665,8.69736842105263,1.62721893491124,28.1856540084388,2.34698795180723,2.3133514986376
2312,37873,"$1 under $25,000",781,1371,448,9958,588,7120,202,162,29,42,124,912,53,55,70,66,364,141,1215,72,347,40,58,27,369,0,0,0,0,0,0,0,0,24,22,307,1587,79,21,297,772,273,671,365,294,50,33,697,1525,450,2011,12.7503201024328,12.108843537415,NA,NA,5.16938110749186,2.5993265993266,2.45787545787546
2313,37873,"$25,000 under $50,000",484,1090,344,17180,434,14247,183,134,39,26,59,264,57,51,0.991,40,442,110,1502,48,204,107,495,51,788,40,109,57,410,63,88,0,0,37,51,473,8288,217,164,118,202,94,178,402,908,45,82,437,1236,296,2011,35.495867768595,32.8271889400922,7.19298245614035,1.3968253968254,17.5221987315011,1.71186440677966,1.8936170212766
2314,37873,"$50,000 under $75,000",219,573,169,13607,196,10670,102,109,20,47,29,426,26,29,30,26,344,65,1310,33,155,49,671,46,960,34,100,37,344,40,55,0,0,40,80,218,8618,104,139,0,0,0,0,206,1085,30,90,187,616,140,2011,62.1324200913242,54.4387755102041,9.2972972972973,1.375,39.5321100917431,NA,NA
2315,37873,"$75,000 under $100,000",124,328,88,10539,114,8728,83,30,28,81,26,78,27,33,18,24,794,46,877,0,0,44,781,34,667,27,108,28,304,30,46,0,0,29,69,124,7610,59,92,0,0,0,0,124,1032,41,200,99,349,75,2011,84.991935483871,76.5614035087719,10.8571428571429,1.53333333333333,61.3709677419355,NA,NA
2316,37873,"$100,000 under $200,000",63,168,49,8999,57,6215,50,58,0,0,0,0,0,0,0,0,0,31,979,0,0,0,0,37,735,33,161,30,264,36,86,0,0,31,81,63,7297,33,44,0,0,0,0,63,1277,0,0,41,181,39,2011,142.84126984127,109.035087719298,8.8,2.38888888888889,115.825396825397,NA,NA
2317,37873,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
2318,37874,Total,5958,12723,4397,229292,5071,174256,1372,2301,524,1258,876,13088,228,451,1123,407,5089,1088,17251,693,3629,684,6695,899,16257,662,3387,680,5469,771,1040,44,160,744,1476,4129,133639,1713,1850,1685,3988,1525,3552,4027,21325,642,2510,5126,13907,3529,2011,38.4847264182612,34.3632419641096,8.04264705882353,1.34889753566796,32.3659481714701,2.36676557863502,2.32918032786885
2319,37874,"$1 under $25,000",2876,5074,1831,35905,2283,26926,408,474,129,175,454,3421,60,121,34,118,667,342,2904,334,1774,91,125,118,1722,76,231,65,416,83,93,0,0,91,89,1099,6040,295,92,1274,3224,1166,2878,1278,1065,189,147,2563,5953,1641,2011,12.4843532684284,11.7941305300044,6.4,1.12048192771084,5.49590536851683,2.53061224489796,2.46826758147513
2320,37874,"$25,000 under $50,000",1603,3667,1260,58113,1448,47822,346,425,117,211,187,1109,61,103,53,129,1145,330,5232,208,1124,302,1734,236,3528,156,480,176,1112,195,199,0,0,188,261,1554,28340,717,625,411,764,359,674,1298,3088,150,194,1433,4173,926,2011,36.2526512788521,33.0262430939227,6.31818181818182,1.02051282051282,18.2368082368082,1.85888077858881,1.87743732590529
2321,37874,"$50,000 under $75,000",787,2066,687,48113,721,39849,259,420,89,240,90,985,44,73,99,65,688,208,3840,91,416,148,2034,203,3447,153,597,163,1175,181,203,0,0,172,317,784,30710,377,575,0,0,0,0,761,3850,120,247,656,1961,482,2011,61.1346886912325,55.2690707350902,7.20858895705521,1.12154696132597,39.1709183673469,NA,NA
2322,37874,"$75,000 under $100,000",355,979,318,30479,327,24917,147,377,65,173,64,863,31,47,287,34,542,108,2227,40,208,69,1345,135,2538,96,514,115,1066,117,154,44,160,113,238,355,21827,177,315,0,0,0,0,354,2973,67,244,281,1016,227,2011,85.856338028169,76.1987767584098,9.26956521739131,1.31623931623932,61.4845070422535,NA,NA
2323,37874,"$100,000 under $200,000",287,807,264,36955,251,26082,174,478,96,373,81,6710,32,82,585,61,2047,100,3048,20,107,74,1457,166,3529,142,1009,130,1253,156,278,0,0,147,442,287,29065,147,243,0,0,0,0,286,5395,94,602,193,804,213,2011,128.763066202091,103.91235059761,9.63846153846154,1.78205128205128,101.271777003484,NA,NA
2324,37874,"$200,000 or more",50,130,37,19727,41,8660,38,127,28,86,0,0,0,25,65,0,0,0,0,0,0,0,0,41,1493,39,556,31,447,39,113,0,0,33,129,50,17657,0,0,0,0,0,0,50,4954,22,1076,0,0,40,2011,394.54,211.219512195122,14.4193548387097,2.8974358974359,353.14,NA,NA
2325,37876,Total,12611,25102,7761,464568,10775,347721,3685,4822,1092,2361,2175,23546,235,963,3542,857,12349,2042,38173,1754,7625,1416,14102,2281,44810,1711,7757,1929,18247,2008,2546,153,784,1878,3665,8647,264398,3388,3616,3479,7839,3010,6840,8623,42463,1519,4693,10681,27115,7223,2011,36.838315756086,32.271090487239,9.45930533955417,1.26792828685259,30.5768474615474,2.25323368784133,2.27242524916944
2326,37876,"$1 under $25,000",6655,10665,3372,83633,5450,64180,1140,1043,267,372,1096,7905,71,257,-18,260,1385,641,5312,994,4149,182,311,345,5274,199,465,237,1843,252,284,30,36,259,258,2814,16273,695,207,2734,6481,2415,5728,3234,2681,452,323,5921,12258,3541,2011,12.5669421487603,11.7761467889908,7.77637130801688,1.12698412698413,5.78287135749822,2.37051938551573,2.37184265010352
2327,37876,"$25,000 under $50,000",3084,6819,2086,110808,2752,88240,949,1064,265,521,506,4922,65,232,280,220,1928,598,9349,481,2265,590,3148,606,9343,413,1038,522,3983,528,475,0,0,514,755,2966,53323,1349,1106,745,1358,595,1112,2576,6128,381,625,2655,7127,1831,2011,35.9299610894942,32.0639534883721,7.63026819923372,0.899621212121212,17.978084962913,1.82281879194631,1.86890756302521
2328,37876,"$50,000 under $75,000",1506,3788,1078,91790,1353,70318,697,732,218,317,287,2662,41,168,214,169,2576,394,8883,185,782,342,4785,528,9445,399,1410,464,4197,475,512,32,104,441,792,1502,57563,712,1021,0,0,0,0,1454,7275,294,730,1192,3472,931,2011,60.9495351925631,51.9719142645972,9.04525862068965,1.07789473684211,38.3242343541944,NA,NA
2329,37876,"$75,000 under $100,000",703,1947,614,60741,632,45811,413,665,123,258,141,2321,29,111,295,108,1891,212,6234,60,283,163,3096,337,6721,292,1221,304,3023,314,366,22,64,294,705,703,42596,354,608,0,0,0,0,699,5873,161,558,525,1884,472,2011,86.402560455192,72.4857594936709,9.94407894736842,1.1656050955414,60.5917496443812,NA,NA
2330,37876,"$100,000 under $200,000",539,1520,484,68725,486,50843,380,791,163,538,107,1173,29,140,499,100,4569,170,6595,34,146,139,2762,359,9242,316,2084,313,3517,343,555,69,580,285,789,538,52081,233,378,0,0,0,0,536,9098,168,845,346,1714,344,2011,127.504638218924,104.615226337449,11.2364217252396,1.61807580174927,96.8048327137546,NA,NA
2331,37876,"$200,000 or more",124,363,127,48871,102,28329,106,527,56,355,38,4563,0,55,2272,0,0,27,1800,0,0,0,0,106,4785,92,1539,89,1684,96,354,0,0,85,366,124,42562,45,296,0,0,0,0,124,11408,63,1612,42,660,104,2011,394.120967741935,277.735294117647,18.9213483146067,3.6875,343.241935483871,NA,NA
2332,37877,Total,3972,8591,2946,172247,3308,130870,1262,1615,500,1181,610,8255,116,400,1591,371,4484,891,15316,376,2218,579,6039,771,14566,588,3145,628,5254,698,920,33,131,665,1355,2843,104713,1242,1319,776,1600,679,1371,2820,16749,500,1516,3320,8571,2365,2011,43.3653071500504,39.5616686819831,8.36624203821656,1.31805157593123,36.8318677453394,2.06185567010309,2.01914580265096
2333,37877,"$1 under $25,000",1736,2934,1044,21510,1343,15453,348,303,123,140,247,1700,29,112,-82,103,583,297,2445,155,865,75,134,97,1424,63,189,59,396,78,103,0,0,80,86,671,3752,168,48,582,1264,524,1107,774,624,123,88,1508,2853,1004,2011,12.3905529953917,11.506329113924,6.71186440677966,1.32051282051282,5.59165424739195,2.17182130584192,2.11259541984733
2334,37877,"$25,000 under $50,000",1008,2338,848,36296,876,28533,300,313,103,181,141,1445,28,82,-33,96,879,245,3386,120,746,225,1233,177,2671,118,465,129,880,147,132,0,0,152,209,946,17480,472,390,194,336,155,264,834,1964,111,167,880,2484,598,2011,36.0079365079365,32.5719178082192,6.82170542635659,0.897959183673469,18.4778012684989,1.7319587628866,1.70322580645161
2335,37877,"$50,000 under $75,000",627,1618,502,38770,550,30253,246,232,115,152,96,762,26,83,34,71,771,169,4144,61,338,144,2038,187,3097,138,559,162,1208,177,179,0,0,168,281,626,24820,308,448,0,0,0,0,613,3058,103,175,513,1501,370,2011,61.8341307814992,55.0054545454545,7.45679012345679,1.01129943502825,39.6485623003195,NA,NA
2336,37877,"$75,000 under $100,000",313,860,259,26974,284,21189,169,231,59,139,50,296,33,51,248,48,957,94,2530,40,269,72,1290,125,2294,105,501,111,923,120,148,33,131,104,226,313,19328,158,249,0,0,0,0,312,2606,56,156,251,904,198,2011,86.1789137380192,74.6091549295775,8.31531531531532,1.23333333333333,61.7507987220447,NA,NA
2337,37877,"$100,000 under $200,000",239,684,229,29373,212,21004,157,391,71,368,76,4052,0,72,1424,53,1294,86,2811,0,0,63,1344,142,3314,125,803,128,1251,134,224,0,0,125,392,238,22420,136,184,0,0,0,0,238,3895,82,331,168,829,154,2011,122.899581589958,99.0754716981132,9.7734375,1.67164179104478,94.2016806722689,NA,NA
2338,37877,"$200,000 or more",49,157,64,19324,43,14438,42,145,29,201,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1766,39,628,39,596,42,134,0,0,36,161,49,16913,0,0,0,0,0,0,49,4602,25,599,0,0,41,2011,394.367346938775,335.767441860465,15.2820512820513,3.19047619047619,345.163265306122,NA,NA
2339,37878,Total,198,380,86,6720,145,4610,60,54,26,18,32,109,0,0,0,23,143,49,627,26,106,35,241,35,530,26,25,29,169,30,32,0,0,25,29,140,3534,51,21,43,92,34,77,143,460,23,8,167,372,109,2011,33.9393939393939,31.7931034482759,5.82758620689655,1.06666666666667,25.2428571428571,2.13953488372093,2.26470588235294
2340,37878,"$1 under $25,000",99,154,31,1268,65,863,39,44,0,0,32,109,0,0,0,23,143,21,240,26,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,221,0,0,43,92,34,77,51,36,23,8,84,144,55,2011,12.8080808080808,13.2769230769231,NA,NA,5.02272727272727,2.13953488372093,2.26470588235294
2341,37878,"$25,000 under $50,000",55,127,33,1968,43,1320,0,0,26,18,0,0,0,0,0,0,0,28,387,0,0,35,241,0,0,26,25,0,0,0,0,0,0,25,29,52,870,51,21,0,0,0,0,49,95,0,0,51,128,32,2011,35.7818181818182,30.6976744186047,NA,NA,16.7307692307692,NA,NA
2342,37878,"$50,000 under $75,000",44,99,22,3484,37,2427,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,530,0,0,29,169,30,32,0,0,0,0,44,2443,0,0,0,0,0,0,43,329,0,0,32,100,22,2011,79.1818181818182,65.5945945945946,5.82758620689655,1.06666666666667,55.5227272727273,NA,NA
2343,37878,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
2344,37878,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
2345,37878,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
2346,37879,Total,3664,7721,2466,126848,3063,96660,1074,1840,248,453,633,7052,434,397,842,200,1922,603,9710,461,2250,399,3715,371,7691,231,1135,273,2125,303,435,75,278,270,482,2493,69029,1167,1087,1154,2640,1011,2303,2499,10405,363,972,3166,8693,2662,2011,34.6200873362445,31.5572967678746,7.78388278388278,1.43564356435644,27.6891295627758,2.28769497400347,2.27794263105836
2347,37879,"$1 under $25,000",1898,3361,1074,24299,1468,17917,380,504,52,77,340,2296,169,128,117,84,538,254,2213,235,1214,64,93,45,576,23,39,26,153,28,26,25,39,34,33,760,4206,244,71,875,2115,780,1864,929,720,134,88,1666,3878,1357,2011,12.8024236037935,12.2050408719346,5.88461538461539,0.928571428571429,5.53421052631579,2.41714285714286,2.38974358974359
2348,37879,"$25,000 under $50,000",978,2257,732,35203,884,29402,306,434,73,159,142,1435,123,107,160,49,394,166,2647,134,609,167,931,109,1835,58,162,79,558,83,91,0,0,77,99,947,16839,496,374,279,525,231,439,800,1840,80,129,883,2648,719,2011,35.9948875255624,33.2601809954751,7.06329113924051,1.09638554216867,17.7814149947202,1.88172043010753,1.9004329004329
2349,37879,"$50,000 under $75,000",458,1210,380,28031,420,23158,189,332,45,68,80,542,68,71,178,30,408,93,2086,63,280,86,1151,91,1647,55,233,75,548,80,84,30,126,71,121,457,17885,253,374,0,0,0,0,442,2136,74,152,379,1211,339,2011,61.203056768559,55.1380952380952,7.30666666666667,1.05,39.1356673960613,NA,NA
2350,37879,"$75,000 under $100,000",200,548,175,17151,178,13324,116,335,35,85,33,613,45,50,158,37,582,55,1560,29,147,50,924,59,1244,40,188,45,344,52,69,0,0,43,86,199,12307,115,193,0,0,0,0,199,1676,31,87,163,640,148,2011,85.755,74.8539325842697,7.64444444444444,1.32692307692308,61.8442211055276,NA,NA
2351,37879,"$100,000 under $200,000",109,289,105,13709,113,12859,63,167,43,64,38,2166,29,41,229,0,0,35,1204,0,0,32,616,67,2389,55,513,48,522,60,165,20,113,45,143,109,10733,59,75,0,0,0,0,108,2018,44,516,75,316,99,2011,125.770642201835,113.796460176991,10.875,2.75,98.4678899082569,NA,NA
2352,37879,"$200,000 or more",21,56,0,8455,0,0,20,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7059,0,0,0,0,0,0,21,2015,0,0,0,0,0,2011,402.619047619048,NA,NA,NA,336.142857142857,NA,NA
2353,37880,Total,1489,2989,773,76167,1136,53017,544,672,227,898,228,1254,77,209,95,163,2937,422,10434,175,844,282,3179,285,6134,221,1021,212,2106,249,518,26,111,244,545,1073,50724,388,377,308,639,265,552,1076,9143,221,681,1204,3262,864,2011,51.153122901276,46.6698943661972,9.93396226415094,2.08032128514056,47.2730661696179,2.07467532467532,2.08301886792453
2354,37880,"$1 under $25,000",624,1033,291,7611,437,5399,131,185,43,81,110,831,0,42,0.386,33,149,103,1074,66,342,28,39,30,462,0,0,0,0,21,24,0,0,23,21,224,1254,56,19,241,527,214,462,279,249,49,35,531,1071,321,2011,12.1971153846154,12.3546910755149,NA,1.14285714285714,5.59821428571429,2.18672199170124,2.1588785046729
2355,37880,"$25,000 under $50,000",356,728,191,13047,268,8634,116,118,37,233,39,293,50,42,13,50,711,108,2200,59,270,105,620,47,889,49,149,44,322,41,68,0,0,41,70,342,6630,121,103,67,112,51,90,298,741,49,83,301,810,214,2011,36.6488764044944,32.2164179104478,7.31818181818182,1.65853658536585,19.3859649122807,1.67164179104478,1.76470588235294
2356,37880,"$50,000 under $75,000",204,510,148,12369,170,9151,88,157,42,87,48,137,0,27,0.903,48,809,64,1601,27,97,61,850,52,1051,40,167,39,368,46,93,26,111,48,88,202,7818,98,128,0,0,0,0,195,972,37,89,165,508,135,2011,60.6323529411765,53.8294117647059,9.43589743589744,2.02173913043478,38.7029702970297,NA,NA
2357,37880,"$75,000 under $100,000",125,292,59,10759,109,8061,77,54,32,131,0,0,27,31,-6,0,0,50,1511,23,135,31,586,49,915,38,166,43,427,44,78,0,0,45,95,125,7881,47,61,0,0,0,0,124,1110,22,67,100,368,78,2011,86.072,73.954128440367,9.93023255813953,1.77272727272727,63.048,NA,NA
2358,37880,"$100,000 under $200,000",145,352,84,19286,122,13358,102,98,50,130,31,-7,0,44,105,32,1268,75,3136,0,0,57,1084,79,1764,68,337,86,989,70,169,0,0,66,184,145,15451,66,66,0,0,0,0,145,2888,64,407,107,505,95,2011,133.006896551724,109.491803278689,11.5,2.41428571428571,106.558620689655,NA,NA
2359,37880,"$200,000 or more",35,74,0,13095,30,8414,30,60,23,236,0,0,0,23,-18,0,0,22,912,0,0,0,0,28,1053,26,202,0,0,27,86,0,0,21,87,35,11690,0,0,0,0,0,0,35,3183,0,0,0,0,21,2011,374.142857142857,280.466666666667,NA,3.18518518518519,334,NA,NA
2360,37881,Total,734,1666,570,22422,585,17957,207,180,31,14,178,1143,107,57,23,37,202,122,1847,100,592,63,474,59,1004,31,32,42,269,49,51,0,0,50,79,468,11184,206,199,261,629,224,509,510,1551,73,89,636,1885,471,2011,30.5476839237057,30.6957264957265,6.40476190476191,1.04081632653061,23.8974358974359,2.40996168582375,2.27232142857143
2361,37881,"$1 under $25,000",389,785,268,4846,267,3093,84,104,31,14,113,706,46,22,-3,0,0,59,549,63,452,0,0,28,389,0,0,20,133,21,16,0,0,24,29,136,673,37,9,198,496,172,400,207,182,49,56,333,842,254,2011,12.4575835475578,11.5842696629213,6.65,0.761904761904762,4.94852941176471,2.50505050505051,2.32558139534884
2362,37881,"$25,000 under $50,000",209,512,181,7285,195,6432,61,44,0,0,35,363,35,35,26,37,202,30,377,37,140,38,124,0,0,0,0,0,0,0,0,0,0,0,0,196,3354,96,78,63,133,52,109,171,392,0,0,194,636,127,2011,34.8564593301435,32.9846153846154,NA,NA,17.1122448979592,2.11111111111111,2.09615384615385
2363,37881,"$50,000 under $75,000",87,233,78,5386,80,4624,33,12,0,0,30,74,26,0,0,0,0,33,921,0,0,25,350,31,615,31,32,22,136,28,35,0,0,26,50,87,3482,43,68,0,0,0,0,83,406,24,33,73,251,56,2011,61.9080459770115,57.8,6.18181818181818,1.25,40.0229885057471,NA,NA
2364,37881,"$75,000 under $100,000",49,136,43,4905,43,3808,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3675,30,44,0,0,0,0,49,571,0,0,36,156,34,2011,100.102040816327,88.5581395348837,NA,NA,75,NA,NA
2365,37881,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
2366,37881,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
2367,37882,Total,1281,2382,524,62607,929,34676,501,980,244,1117,256,2263,35,201,1921,176,2766,382,9548,178,782,254,3131,306,7354,237,1783,225,2302,273,655,34,96,249,524,911,40317,290,242,261,551,216,453,961,6305,222,717,973,2373,725,2011,48.8735362997658,37.3261571582347,10.2311111111111,2.3992673992674,44.2557628979144,2.11111111111111,2.09722222222222
2368,37882,"$1 under $25,000",587,923,231,7361,402,4713,155,270,63,105,129,811,0,53,-26,51,297,117,1201,107,428,27,43,56,900,33,86,33,230,45,87,0,0,45,48,228,1338,46,13,211,467,173,384,307,261,52,32,488,935,304,2011,12.5400340715503,11.7238805970149,6.96969696969697,1.93333333333333,5.86842105263158,2.21327014218009,2.21965317919075
2369,37882,"$25,000 under $50,000",324,619,128,11596,255,8220,113,194,51,84,52,454,35,38,-39,46,552,91,1610,51,233,86,470,62,1033,40,160,41,329,51,72,0,0,48,57,313,5906,109,82,50,84,43,69,290,712,53,90,261,649,183,2011,35.7901234567901,32.2352941176471,8.02439024390244,1.41176470588235,18.8690095846645,1.68,1.6046511627907
2370,37882,"$50,000 under $75,000",143,312,59,8757,102,5424,68,171,35,70,23,277,0,22,-14,27,296,60,1784,0,0,52,675,44,805,35,150,34,291,41,71,0,0,40,87,143,5720,47,64,0,0,0,0,139,792,40,109,97,291,94,2011,61.2377622377622,53.1764705882353,8.55882352941176,1.73170731707317,40,NA,NA
2371,37882,"$75,000 under $100,000",101,257,67,8695,79,5085,62,70,31,216,21,323,0,23,28,20,366,49,1801,20,121,38,734,55,1152,46,187,44,467,50,119,34,96,44,104,101,6061,44,61,0,0,0,0,99,863,31,61,62,201,58,2011,86.0891089108911,64.3670886075949,10.6136363636364,2.38,60.009900990099,NA,NA
2372,37882,"$100,000 under $200,000",95,202,39,12766,68,6134,76,120,64,642,31,398,0,44,348,32,1255,65,3152,0,0,51,1209,63,1604,58,341,52,722,62,172,0,0,51,156,95,10038,44,22,0,0,0,0,95,1843,46,425,65,297,62,2011,134.378947368421,90.2058823529412,13.8846153846154,2.7741935483871,105.663157894737,NA,NA
2373,37882,"$200,000 or more",31,69,0,13432,23,5100,27,155,0,0,0,0,0,21,1624,0,0,0,0,0,0,0,0,26,1860,25,859,21,263,24,134,0,0,21,72,31,11254,0,0,0,0,0,0,31,1834,0,0,0,0,24,2011,433.290322580645,221.739130434783,12.5238095238095,5.58333333333333,363.032258064516,NA,NA
